year,event_file,event,day,class,status,position,start_number,rider_name,motorcycle,club,ride_time,gps_penalty,cp_penalty,laps,total_time,start_time,finish_time,points,gap_to_leader,partial_time
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,24,14,Георги ПЕТКОВ,КТМ EXC 300,МСК ХАРД РАЙДЪРС,03:25:47,,,1,3:25:47.0,10:21:30,13:47:17,0,37:57.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,25,274,Иван ЧУКУРОВ,Husqvarna TЕ300,ЕК ЛУДА РАБОТА,03:27:23,,,1,3:27:23.0,10:20:00,13:47:23,0,39:33.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,26,771,Марио ЧАНГАЛОВ,KTM 300 EXC,ЕНДУРО КЛУБ КОРНИЦА,03:28:49,,,1,3:28:49.0,10:23:30,13:52:19,0,40:59.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,27,111,Синан СЕИДОВ,Husqvarna Te300i,МСК ХАРД РАЙДЪРС,03:32:11,,,1,3:32:11.0,10:24:30,13:56:41,0,44:21.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,28,84,Мартин ИВАНОВ,Husqvarna,МСК ХАРД РАЙДЪРС,03:32:42,,,1,3:32:42.0,10:24:00,13:56:42,0,44:52.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,29,118,Петър БЕНЧЕВ,Gas gas ec300,МСК ЕНДУРО ЕКСТРИЙМ БОТ,03:43:11,,,1,3:43:11.0,10:19:30,14:02:41,0,55:21.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,30,44,Стефан ДЕЛЕВ,husqvarna te 300,МСК ХАРД РАЙДЪРС,03:53:09,,,1,3:53:09.0,10:18:00,14:11:09,0,1:05:19.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,31,257,Николай НИКОЛАЕВ,GAS GAS EC 300 GP,МСК ЕНДУРО ЕКСТРИЙМ БОТ,03:58:01,,,1,3:58:01.0,10:23:00,14:21:01,0,1:10:11.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,32,203,Веско ПАСПАЛЕВ,Ктм 300,НК ЕНДУРО ВИКТОРИ,04:06:21,,,1,4:06:21.0,10:18:30,14:24:51,0,1:18:31.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,33,222,Борислав ВЕЛИКОВ,KTM EXC 300,МСК ЕКСТРИЙМ ЕНДУРО КРУ,04:15:59,,,1,4:15:59.0,10:24:00,14:39:59,0,1:28:09.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,34,47,Ангел ТРАНДОВ,KTM EXC 350,МСК ХАРД РАЙДЪРС,04:16:13,,,1,4:16:13.0,10:18:30,14:34:43,0,1:28:23.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,35,27,Методи ТРЕНЧЕВ,Husqvarna TE300,МСК ЕКСТРИЙМ ЕНДУРО КРУ,04:22:53,,,1,4:22:53.0,10:23:00,14:45:53,0,1:35:03.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,FIN,36,18,Павел Цацов,Husqvarna TE300,МСК ЕКСТРИЙМ ЕНДУРО КРУ,04:48:17,,,1,4:48:17.0,10:24:30,15:12:47,0,2:00:27.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,2,Калоян ЯНКОВ 3:28:14.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,100,Теодор КРЪСТЕВ,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,177,Николай ФИЛЧЕВ 3:26:17.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,181,Мирослав МАРЧЕВ 4:19:01.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,183,Иван ТОДОРОВ 3:32:32.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,226,Иван ИВАНОВ 3:28:54.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,350,Цветан АЛЕКСИЕВ,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,ЕКСПЕРТ,DNF,,567,Георги ВЕСКОВ 2:50:27.0,,,,,,,,,,,,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,1,125,Десислав ЦЕКОВ,Husqvarna TE300,МСК ХАРД РАЙДЪРС,03:01:34,,,1,3:01:34.0,10:08:30,13:10:04,25,0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,2,30,Илиян КУЗМАНОВ,Honda,СК АФГ ТИМ,03:03:54,,,1,3:03:54.0,10:11:30,13:15:24,22,2:20.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,3,666,Цветан ДЕНЕВ,KTM 300 EXC,АЛБА ДАМАСЦЕНА МСК,03:07:20,,,1,3:07:20.0,10:11:00,13:18:20,20,5:46.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,4,411,Калоян ТОТЕВ,КТМ EXC 300,МСК БАБИЧКА РЕЙСИНГ,03:08:03,,,1,3:08:03.0,10:08:00,13:16:03,18,6:29.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,5,79,Павел ИВАНОВ,Gas Gas,СК КЪРТАЧИТЕ,03:16:32,,,1,3:16:32.0,10:07:30,13:24:02,16,14:58.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,6,69,Михаил МИТОВ,KTM 300 EXC,МСК ХАРД РАЙДЪРС,03:18:00,,,1,3:18:00.0,10:12:00,13:30:00,15,16:26.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,7,74,Асан ИМАМОВ,Gas Gas 300,ЕНДУРО КЛУБ КОРНИЦА,03:18:10,,,1,3:18:10.0,10:12:00,13:30:10,14,16:36.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,8,64,Радослав ТРАЯНОВ,Husqvarna TE300,МСК ЕКСТРИЙМ ЕНДУРО КРУ,03:18:53,,,1,3:18:53.0,10:10:00,13:28:53,13,17:19.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,9,176,Пламен ЯНКОВ,Beta rr300,МСК ЕКС ЕНДУРО КЪРНАРЕ,03:19:07,,,1,3:19:07.0,10:06:30,13:25:37,12,17:33.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,10,83,Лъчезар ВУНЧЕВ,KTM 300,МСК ЕНДУРО ЕКСТРИЙМ БОТ,03:26:44,,,1,3:26:44.0,10:07:30,13:34:14,11,25:10.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,11,190,Кирил НАЧЕВ,KTM exc300,МСК ХАРД ЕНДУРО ПЛЕВЕН,03:27:17,,,1,3:27:17.0,10:06:30,13:33:47,10,25:43.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,12,78,Мирослав ДИМИТРОВ,KTM EXC 300,МСК ЕКСТРИЙМ ЕНДУРО КРУ,03:28:34,,,1,3:28:34.0,10:06:00,13:34:34,9,27:00.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,13,305,Данаил КОСТАДИНОВ,КТМ300,МСК ХАРД ЕНДУРО ПЛЕВЕН,03:29:22,,,1,3:29:22.0,10:11:00,13:40:22,8,27:48.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,14,916,Росен ЖЕЛЯЗКОВ,KTM 300,СК БУЛДОК РОКЕТС,03:38:57,,,1,3:38:57.0,10:10:00,13:48:57,7,37:23.0,
2025,hard_enduro_kyrnare-2025-day1.pdf,Hard Enduro КЪРНАРЕ 2025,1,СЕНЬОРИ 40+,FIN,15,188,Ивелин ИВАНОВ,Гас Гас ЕС 300,АЛБА ДАМАСЦЕНА МСК,03:43:22,,,1,3:43:22.0,10:10:30,13:53:52,6,41:48.0,
